ID,날짜,시간,내용,리트윗 수,좋아요 수,링크
realDonaldTrump,2018-10-02,18:18:02S,“USMCA Wins Praise as a Victory for American Industries and Workers” http://45.wh.gov/USMCA,39137,8293,https://twitter.com/realDonaldTrump/status/1047189115689754624
realDonaldTrump,2018-10-02,17:22:02S,Proud of our great First Lady - and she loves doing this!,82417,16133,https://twitter.com/realDonaldTrump/status/1047175026259189761
realDonaldTrump,2018-10-02,16:18:02S,"Yesterday, it was my great honor to present the Medal of Honor to Ronald J. Shurer II, for his actions on April 6, 2008, when he braved enemy fire to treat multiple injured Soldiers. Read more: https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-award-medal-honor-5/",51086,10487,https://twitter.com/realDonaldTrump/status/1047159010632355842
realDonaldTrump,2018-10-02,16:08:02S,THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!,152659,38565,https://twitter.com/realDonaldTrump/status/1047156358343282688
realDonaldTrump,2018-10-02,15:02:02S,Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future.,67275,13118,https://twitter.com/realDonaldTrump/status/1047139656066842625
realDonaldTrump,2018-10-02,14:52:02S,"Happy 7th birthday to Tristan, a very special member of the Trump family!",76959,10187,https://twitter.com/realDonaldTrump/status/1047137342924959744
realDonaldTrump,2018-10-02,00:50:02S,WOW - THANK YOU TENNESSEE!,104739,23407,https://twitter.com/realDonaldTrump/status/1046925327958708226
realDonaldTrump,2018-10-02,00:37:02S,Thank you Tennessee - I love you!,66655,13681,https://twitter.com/realDonaldTrump/status/1046922163457011712
realDonaldTrump,2018-10-02,00:25:02S,,43132,10508,https://twitter.com/realDonaldTrump/status/1046919122351792128
realDonaldTrump,2018-10-01,12:08:01S,News conference on the USMCA this morning at 11:00 - Rose Garden of White House.,58248,10479,https://twitter.com/realDonaldTrump/status/1046733574173544448
realDonaldTrump,2018-10-01,10:56:01S,Congratulations to Mexico and Canada!,93607,16250,https://twitter.com/realDonaldTrump/status/1046715439831797760
realDonaldTrump,2018-10-01,10:53:01S,"....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduces Trade Barriers to the U.S. and will bring all three Great Nations together in competition with the rest of the world. The USMCA is a historic transaction!",71702,15602,https://twitter.com/realDonaldTrump/status/1046714711268622336
realDonaldTrump,2018-10-01,10:30:01S,"Late last night, our deadline, we reached a wonderful new Trade Deal with Canada, to be added into the deal already reached with Mexico. The new name will be The United States Mexico Canada Agreement, or USMCA. It is a great deal for all three countries, solves the many......",118907,25364,https://twitter.com/realDonaldTrump/status/1046708836407685122
realDonaldTrump,2018-09-30,18:56:30S,"Wow! Just starting to hear the Democrats, who are only thinking Obstruct and Delay, are starting to put out the word that the “time” and “scope” of FBI looking into Judge Kavanaugh and witnesses is not enough. Hello! For them, it will never be enough - stay tuned and watch!",128972,32951,https://twitter.com/realDonaldTrump/status/1046473870650290176
realDonaldTrump,2018-09-30,17:47:30S,"So if African-American unemployment is now at the lowest number in history, median income the highest, and you then add all of the other things I have done, how do Democrats, who have done NOTHING for African-Americans but TALK, win the Black Vote? And it will only get better!",125284,29777,https://twitter.com/realDonaldTrump/status/1046456403651698693
realDonaldTrump,2018-09-30,16:57:30S,"Like many, I don’t watch Saturday Night Live (even though I past hosted it) - no longer funny, no talent or charm. It is just a political ad for the Dems. Word is that Kanye West, who put on a MAGA hat after the show (despite being told “no”), was great. He’s leading the charge!",203777,39994,https://twitter.com/realDonaldTrump/status/1046443996074127361
realDonaldTrump,2018-09-30,02:49:30S,"NBC News incorrectly reported (as usual) that I was limiting the FBI investigation of Judge Kavanaugh, and witnesses, only to certain people. Actually, I want them to interview whoever they deem appropriate, at their discretion. Please correct your reporting!",146420,39778,https://twitter.com/realDonaldTrump/status/1046230634103025664
realDonaldTrump,2018-09-30,00:52:30S,Thank you West Virginia - I love you!,76718,15281,https://twitter.com/realDonaldTrump/status/1046201064469549056
realDonaldTrump,2018-09-30,00:51:30S,,56986,13376,https://twitter.com/realDonaldTrump/status/1046200796944191499
realDonaldTrump,2018-09-29,20:36:29S,"Heading to West Virginia now. Big Rally. Will be live on @FoxNews tonight. Long lines, but will be great!",68382,11744,https://twitter.com/realDonaldTrump/status/1046136712987103241
realDonaldTrump,2018-09-29,20:33:29S,"Senator Richard Blumenthal must talk about his fraudulent service in Vietnam, where for 12 years he told the people of Connecticut, as their Attorney General, that he was a great Marine War Hero. Talked about his many battles of near death, but was never in Vietnam. Total Phony!",130034,40503,https://twitter.com/realDonaldTrump/status/1046135994267963392
realDonaldTrump,2018-09-29,00:27:29S,"Just started, tonight, our 7th FBI investigation of Judge Brett Kavanaugh. He will someday be recognized as a truly great Justice of The United States Supreme Court!",163671,35660,https://twitter.com/realDonaldTrump/status/1045832351211835392
realDonaldTrump,2018-09-27,22:46:27S,"Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay, obstruct, and resist. The Senate must vote!",295342,73731,https://twitter.com/realDonaldTrump/status/1045444544068812800
realDonaldTrump,2018-09-26,23:52:26S,,72057,15152,https://twitter.com/realDonaldTrump/status/1045098909352235008
realDonaldTrump,2018-09-26,20:48:26S,"Join me this Saturday in Wheeling, West Virginia at 7pmE! Tickets: https://www.donaldjtrump.com/rallies/wv-sept-2018/?utm_medium=web&amp;utm_source=djt_web&amp;utm_content=rally_list",49380,12454,https://twitter.com/realDonaldTrump/status/1045052439521624067
realDonaldTrump,2018-09-26,17:34:26S,"Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart, he loves our Country and will always be there to do the right thing. He has my Complete and Total Endorsement!",61074,13160,https://twitter.com/realDonaldTrump/status/1045003711104331776
realDonaldTrump,2018-09-26,17:26:26S,"China is actually placing propaganda ads in the Des Moines Register and other papers, made to look like news. That’s because we are beating them on Trade, opening markets, and the farmers will make a fortune when this is over!",54360,16695,https://twitter.com/realDonaldTrump/status/1045001780092956672
realDonaldTrump,2018-09-26,16:47:26S,"Avenatti is a third rate lawyer who is good at making false accusations, like he did on me and like he is now doing on Judge Brett Kavanaugh. He is just looking for attention and doesn’t want people to look at his past record and relationships - a total low-life!",127126,30524,https://twitter.com/realDonaldTrump/status/1044991766309621760
realDonaldTrump,2018-09-26,10:57:26S,Jobless Claims fell to their lowest level in 49 years!,88078,18058,https://twitter.com/realDonaldTrump/status/1044903785125089281
realDonaldTrump,2018-09-26,10:54:26S,"Consumer confidence hits an 18 year high, close to breaking the all-time record. A big jump from last 8 years. People are excited about the USA again! We are getting Bigger and Richer and Stronger. WAY MORE TO GO!",84819,18034,https://twitter.com/realDonaldTrump/status/1044903153987203072
realDonaldTrump,2018-09-26,02:55:26S,The Democrats are playing a high level CON GAME in their vicious effort to destroy a fine person. It is called the politics of destruction. Behind the scene the Dems are laughing. Pray for Brett Kavanaugh and his family!,116682,30432,https://twitter.com/realDonaldTrump/status/1044782444321361920
realDonaldTrump,2018-09-26,02:38:26S,“These law enforcement people took the law into their own hands when it came to President Trump.” @LindseyGrahamSC,52181,11686,https://twitter.com/realDonaldTrump/status/1044778309362622466
realDonaldTrump,2018-09-25,22:06:25S,73rd Session of the United Nations General Assembly #UNGA,48537,10805,https://twitter.com/realDonaldTrump/status/1044709771629260801
realDonaldTrump,2018-09-25,20:27:25S,"“Consumer confidence rose in September, notching its highest level in about 18 years. The Consumer Board's index rose to 138.4 this month from 134.7 in August...”",50842,11732,https://twitter.com/realDonaldTrump/status/1044684820478119936
realDonaldTrump,2018-09-25,19:28:25S,“Remarks by President Trump at a Luncheon Hosted by the Secretary-General of the United Nations” http://45.wh.gov/aVdrKJ,38064,8498,https://twitter.com/realDonaldTrump/status/1044669976672698373
realDonaldTrump,2018-09-25,17:19:25S,“Remarks by President Trump to the 73rd Session of the United Nations General Assembly” http://45.wh.gov/LeUYsH,37489,8385,https://twitter.com/realDonaldTrump/status/1044637590719221762
realDonaldTrump,2018-09-25,16:45:25S,Rush Limbaugh to Republicans: “You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved.”,88252,23601,https://twitter.com/realDonaldTrump/status/1044628997999665153
realDonaldTrump,2018-09-25,16:37:25S,Thank you Dr. Jeffress!,53264,12400,https://twitter.com/realDonaldTrump/status/1044627015662538752
realDonaldTrump,2018-09-25,16:36:25S,Thank you Mark!,65644,13585,https://twitter.com/realDonaldTrump/status/1044626591463215104
realDonaldTrump,2018-09-25,15:27:25S,,41523,11674,https://twitter.com/realDonaldTrump/status/1044609366970814465
realDonaldTrump,2018-09-25,13:14:25S,Will be speaking at the United Nations this morning. Our country is much stronger and much richer than it was when I took office less than two years ago. We are also MUCH safer!,78880,13994,https://twitter.com/realDonaldTrump/status/1044575765109624832
realDonaldTrump,2018-09-25,10:53:25S,"Despite requests, I have no plans to meet Iranian President Hassan Rouhani. Maybe someday in the future. I am sure he is an absolutely lovely man!",73732,13359,https://twitter.com/realDonaldTrump/status/1044540438806482944
realDonaldTrump,2018-09-25,10:41:25S,Republican Party Favorability is the highest it has been in 7 years - 3 points higher than Democrats! Gallup,70988,14833,https://twitter.com/realDonaldTrump/status/1044537328415506432
realDonaldTrump,2018-09-25,02:50:25S,"The Democrats are working hard to destroy a wonderful man, and a man who has the potential to be one of our greatest Supreme Court Justices ever, with an array of False Accusations the likes of which have never been seen before!",105581,26568,https://twitter.com/realDonaldTrump/status/1044418753671417860
realDonaldTrump,2018-09-25,02:38:25S,REMEMBER THE MIDTERMS!,99668,26253,https://twitter.com/realDonaldTrump/status/1044415858465001472
realDonaldTrump,2018-09-25,00:22:25S,,46710,10319,https://twitter.com/realDonaldTrump/status/1044381661331410944
realDonaldTrump,2018-09-24,23:41:24S,"It was my great honor to welcome President @EmmanuelMacron of France to the United States, here in New York City, this evening! #UNGA",36078,6728,https://twitter.com/realDonaldTrump/status/1044371304395276288
realDonaldTrump,2018-09-24,22:33:24S,"It was my great honor to welcome President @AlsisiOfficial of Egypt to the United States this afternoon, in New York City. Great meetings! #UNGA",33764,6823,https://twitter.com/realDonaldTrump/status/1044354203089547265
realDonaldTrump,2018-09-24,21:46:24S,Joint Statement on the United States-Korea Free Trade Agreement: http://45.wh.gov/HksKua,34622,7603,https://twitter.com/realDonaldTrump/status/1044342304155348995
realDonaldTrump,2018-09-24,21:33:24S,"Brett Kavanaugh and his wife, Ashley, will be interviewed tonight at 7pmE on @marthamaccallum @FoxNews. This is an outstanding family who must be treated fairly!",80150,16792,https://twitter.com/realDonaldTrump/status/1044339078257356801
realDonaldTrump,2018-09-24,20:44:24S,US-Korea Free Trade Agreement Signing Ceremony!,49482,12010,https://twitter.com/realDonaldTrump/status/1044326708151820289
realDonaldTrump,2018-09-24,20:42:24S,"It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today, in New York City! http://45.wh.gov/VeuCcD #UNGA",33662,7782,https://twitter.com/realDonaldTrump/status/1044326197424009223
realDonaldTrump,2018-09-24,16:55:24S,"Today, we commit to fighting the drug epidemic together! #UNGA",52939,11055,https://twitter.com/realDonaldTrump/status/1044269053274193920
realDonaldTrump,2018-09-24,14:17:24S,“Remarks by President Trump at ‘Global Call to Action on the World Drug Problem’ Event” #UNGA http://45.wh.gov/FaDM6c,33473,7146,https://twitter.com/realDonaldTrump/status/1044229324075929600
realDonaldTrump,2018-09-23,22:48:23S,"Prime Minster @AbeShinzo is coming up to Trump Tower for dinner but, most importantly, he just had a great landslide victory in Japan. I will congratulate him on behalf of the American people!",82199,15859,https://twitter.com/realDonaldTrump/status/1043995561895108609
realDonaldTrump,2018-09-23,20:52:23S,"Going to New York. Will be with Prime Minister Abe of Japan tonight, talking Military and Trade. We have done much to help Japan, would like to see more of a reciprocal relationship. It will all work out!",83470,15997,https://twitter.com/realDonaldTrump/status/1043966388182953984
realDonaldTrump,2018-09-23,20:43:23S,Tiger is playing great. Looks like a big win could happen. Very exciting! @TigerWoods,96589,14250,https://twitter.com/realDonaldTrump/status/1043964186034868224
realDonaldTrump,2018-09-22,19:39:22S,,58219,12451,https://twitter.com/realDonaldTrump/status/1043585537058181122
realDonaldTrump,2018-09-22,14:56:22S,,61559,13631,https://twitter.com/realDonaldTrump/status/1043514401477877766
realDonaldTrump,2018-09-22,14:01:22S,New Economic Records being set on a daily basis - and it is not by accident!,94321,19133,https://twitter.com/realDonaldTrump/status/1043500433271066625
realDonaldTrump,2018-09-22,03:20:22S,GOD BLESS THE U.S.A.!,92263,21359,https://twitter.com/realDonaldTrump/status/1043339305593139200
realDonaldTrump,2018-09-22,01:31:22S,"Thank you Missouri - Together, we are MAKING AMERICA GREAT AGAIN!",51361,11078,https://twitter.com/realDonaldTrump/status/1043311845635833856
realDonaldTrump,2018-09-22,01:05:22S,Thank you Missouri - I love you!,54307,12509,https://twitter.com/realDonaldTrump/status/1043305127250194432
realDonaldTrump,2018-09-21,21:44:21S,Remarks by President Trump at the Signing of H.R. 5895: http://45.wh.gov/J8SiBs,31708,6715,https://twitter.com/realDonaldTrump/status/1043254590290911232
realDonaldTrump,2018-09-21,20:51:21S,,47981,10446,https://twitter.com/realDonaldTrump/status/1043241388580646912
realDonaldTrump,2018-09-21,20:11:21S,Promises Kept for our GREAT Veterans!,41759,9550,https://twitter.com/realDonaldTrump/status/1043231338482921472
realDonaldTrump,2018-09-21,17:22:21S,"Throughout American history, the men and women of our Armed Forces have selflessly served our Country, making tremendous sacrifices to defend our liberty. On National POW/MIA Recognition Day, we honor all American Prisoners of War: http://45.wh.gov/y6Vs5D",39980,9479,https://twitter.com/realDonaldTrump/status/1043188755866079232
realDonaldTrump,2018-09-21,15:29:21S,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct & Resist & Delay. Let her testify, or not, and TAKE THE VOTE!",84281,23286,https://twitter.com/realDonaldTrump/status/1043160312315146240
realDonaldTrump,2018-09-21,14:41:21S,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!,62302,14706,https://twitter.com/realDonaldTrump/status/1043148165883416576
realDonaldTrump,2018-09-21,14:35:21S,"I met with the DOJ concerning the declassification of various UNREDACTED documents. They agreed to release them but stated that so doing may have a perceived negative impact on the Russia probe. Also, key Allies’ called to ask not to release. Therefore, the Inspector General.....",51860,13356,https://twitter.com/realDonaldTrump/status/1043146627576258561
realDonaldTrump,2018-09-21,13:29:21S,The radical left lawyers want the FBI to get involved NOW. Why didn’t someone call the FBI 36 years ago?,73926,14579,https://twitter.com/realDonaldTrump/status/1043130170612244481
realDonaldTrump,2018-09-21,13:23:21S,I will Chair the United Nations Security Council meeting on Iran next week!,62464,13283,https://twitter.com/realDonaldTrump/status/1043128595231604738
realDonaldTrump,2018-09-21,13:14:21S,"I have no doubt that, if the attack on Dr. Ford was as bad as she says, charges would have been immediately filed with local Law Enforcement Authorities by either her or her loving parents. I ask that she bring those filings forward so that we can learn date, time, and place!",101328,22806,https://twitter.com/realDonaldTrump/status/1043126336473055235
realDonaldTrump,2018-09-21,12:56:21S,"Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",103804,25475,https://twitter.com/realDonaldTrump/status/1043121858797686785
realDonaldTrump,2018-09-21,04:05:21S,AMERICA IS WINNING AGAIN!,72076,16611,https://twitter.com/realDonaldTrump/status/1042988257166819329
realDonaldTrump,2018-09-21,03:33:21S,"Thank you Las Vegas, Nevada - I love you! #MAGA ",44433,9259,https://twitter.com/realDonaldTrump/status/1042980109907451905
realDonaldTrump,2018-09-21,03:29:21S,MAKE AMERICA GREAT AGAIN!,48288,11789,https://twitter.com/realDonaldTrump/status/1042978990229606401
realDonaldTrump,2018-09-21,01:27:21S,"Landing in Las Vegas now for a Make America Great Again Rally supporting @DeanHeller and @DannyTarkanian. Also doing interview there with @seanhannity live on @FoxNews. Big crowd, long lines. Will be great! #MAGA",48342,9187,https://twitter.com/realDonaldTrump/status/1042948464408055808
realDonaldTrump,2018-09-20,23:57:20S,,38599,10835,https://twitter.com/realDonaldTrump/status/1042925680109924352
realDonaldTrump,2018-09-20,21:54:20S,"On my way to Las Vegas, Nevada. Look forward to seeing everyone tonight! #MAGA",51008,10678,https://twitter.com/realDonaldTrump/status/1042894836024586240
realDonaldTrump,2018-09-20,18:34:20S,,48335,11424,https://twitter.com/realDonaldTrump/status/1042844399300952064
realDonaldTrump,2018-09-20,18:10:20S,"...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home, they may Rest In Peace, and hopefully their families can have closure.",46571,9756,https://twitter.com/realDonaldTrump/status/1042838324187213824
realDonaldTrump,2018-09-20,18:10:20S,"Army Master Sgt. Charles H. McDaniel, 32, of Vernon, Indiana, and Army Pfc. William H. Jones, 19, of Nash County, North Carolina, are the first American remains from...",50154,11132,https://twitter.com/realDonaldTrump/status/1042838322530398214
realDonaldTrump,2018-09-20,17:39:20S,Congratulations to my good friend Prime Minister @AbeShinzo on his HUGE election victory in Japan. I’m looking forward to many more years of working together. See you in New York next week! ,63444,13577,https://twitter.com/realDonaldTrump/status/1042830534513229825
realDonaldTrump,2018-09-20,17:30:20S,".@JayWebberNJ is running for Congress in the 11th District of New Jersey. He is outstanding in every way. Strong on Borders, loves our Military and our Vets. Big Crime fighter. Jay has my Full and Total Endorsement!",39118,9891,https://twitter.com/realDonaldTrump/status/1042828275121369088
realDonaldTrump,2018-09-20,13:34:20S,S&P 500 HITS ALL-TIME HIGH Congratulations USA!,82313,17629,https://twitter.com/realDonaldTrump/status/1042768904857247744
realDonaldTrump,2018-09-20,11:43:20S,"I want to know, where is the money for Border Security and the WALL in this ridiculous Spending Bill, and where will it come from after the Midterms? Dems are obstructing Law Enforcement and Border Security. REPUBLICANS MUST FINALLY GET TOUGH!",105292,26295,https://twitter.com/realDonaldTrump/status/1042740913968164864
realDonaldTrump,2018-09-20,11:37:20S,....The thing that’s lacking is we can’t properly secure the Border because of the Democrats historic level of Obstruction.” Senator David Perdue of Georgia.,49296,11348,https://twitter.com/realDonaldTrump/status/1042739629139664896
realDonaldTrump,2018-09-20,11:32:20S,"“We can’t secure the Border because of the Democrats historic level of Obstruction. The Presidents fed up with this. His agenda is working. The economy is growing at twice the rate it did under Obama. We’ve nominated and confirmed 68 Federal Judges, 26 Court of Appeals Judges....",55541,13376,https://twitter.com/realDonaldTrump/status/1042738383720726528
realDonaldTrump,2018-09-20,11:13:20S,"We protect the countries of the Middle East, they would not be safe for very long without us, and yet they continue to push for higher and higher oil prices! We will remember. The OPEC monopoly must get prices down now!",74411,17217,https://twitter.com/realDonaldTrump/status/1042733544466989057
realDonaldTrump,2018-09-20,11:05:20S,"Financial and jobs numbers are fantastic. There are plenty of new, high paying jobs available in our great and very vibrant economy. If you are not happy where you are, start looking - but also remember, our economy is only getting better. Vote in Midterms!",64909,15356,https://twitter.com/realDonaldTrump/status/1042731410858168320
realDonaldTrump,2018-09-20,00:50:20S,,66470,15765,https://twitter.com/realDonaldTrump/status/1042576698007539714
realDonaldTrump,2018-09-19,23:57:19S,Great new book by Jason Chaffetz appropriately called “The Deep State.” Very interesting indeed!,74004,16724,https://twitter.com/realDonaldTrump/status/1042563390462418944
realDonaldTrump,2018-09-19,23:37:19S,Just returned to the White House from the Great States of North Carolina and South Carolina where incredible work is being done on the ongoing fight against hurricane Florence. Tremendous talent and spirit!,74922,13663,https://twitter.com/realDonaldTrump/status/1042558309813895168
realDonaldTrump,2018-09-19,17:49:19S,“President Donald J. Trump’s Administration is Providing Support to Those Impacted by Hurricane Florence”,44041,9323,https://twitter.com/realDonaldTrump/status/1042470708192919552
realDonaldTrump,2018-09-19,11:43:19S,“North Korea recommits to denuclearization - we’ve come a long way.” @FoxNews,90592,18469,https://twitter.com/realDonaldTrump/status/1042378706747109376
realDonaldTrump,2018-09-19,11:40:19S,"....it was impossible - and then already it’s over 4%, and I expect it’s going to grow faster and faster. We’re just getting started here.” Peter Ferrara, former advisor to President Reagan. @foxandfriends",59507,12763,https://twitter.com/realDonaldTrump/status/1042377919304269824
realDonaldTrump,2018-09-19,11:34:19S,"“The recovery got started on Election Day 2016. It took Trump’s Tax Cuts and Regulation Cuts to get the economy booming. Before that it was the worst and slowest economic recovery since the Great Depression. It took just 6 months for Trump to get to 3%, even though they said.....",70988,16348,https://twitter.com/realDonaldTrump/status/1042376378593804289
realDonaldTrump,2018-09-19,04:11:19S,"....returned home to the United States. Also, North and South Korea will file a joint bid to host the 2032 Olympics. Very exciting!",69036,14592,https://twitter.com/realDonaldTrump/status/1042264934288175105
realDonaldTrump,2018-09-19,04:04:19S,"Kim Jong Un has agreed to allow Nuclear inspections, subject to final negotiations, and to permanently dismantle a test site and launch pad in the presence of international experts. In the meantime there will be no Rocket or Nuclear testing. Hero remains to continue being........",91798,22235,https://twitter.com/realDonaldTrump/status/1042263143496511488
realDonaldTrump,2018-09-19,03:45:19S,"The Supreme Court is one of the main reasons I got elected President. I hope Republican Voters, and others, are watching, and studying, the Democrats Playbook.",106434,27514,https://twitter.com/realDonaldTrump/status/1042258387730399233
realDonaldTrump,2018-09-18,23:42:18S,,62558,13422,https://twitter.com/realDonaldTrump/status/1042197168533241856
realDonaldTrump,2018-09-18,21:20:18S,"Today, it was my great honor to welcome @prezydentpl Andrzej Duda of Poland to the @WhiteHouse!",42275,8411,https://twitter.com/realDonaldTrump/status/1042161534603063301
realDonaldTrump,2018-09-18,18:21:18S,"Today, I took action to strengthen our Nation’s defenses against biological threats. For the first time in history, the Federal Government has a National Biodefense Strategy to address the FULL RANGE of biological threats!",66075,15410,https://twitter.com/realDonaldTrump/status/1042116488881217537
realDonaldTrump,2018-09-18,15:59:18S,Thank you to our great Coast Guard for doing such a tremendous job - thousands of lives being saved! https://instagram.com/p/Bn34sD1jwbk/,56450,11215,https://twitter.com/realDonaldTrump/status/1042080802849390593
realDonaldTrump,2018-09-18,15:50:18S,"...that FEMA, our Military, and our First Responders, who are all unbelievable, are a disaster and not doing a good job. This will be a total lie, but that’s what they do, and everybody knows it!",46719,9258,https://twitter.com/realDonaldTrump/status/1042078530413240320
realDonaldTrump,2018-09-18,15:50:18S,"Right now, everybody is saying what a great job we are doing with Hurricane Florence – and they are 100% correct. But don’t be fooled, at some point in the near future the Democrats will start ranting...",64365,13139,https://twitter.com/realDonaldTrump/status/1042078523274485760
realDonaldTrump,2018-09-18,13:26:18S,Happy 71st Birthday to our GREAT United States Air Force!,68514,14317,https://twitter.com/realDonaldTrump/status/1042042089779994629
realDonaldTrump,2018-09-18,12:55:18S,".....China has been taking advantage of the United States on Trade for many years. They also know that I am the one that knows how to stop it. There will be great and fast economic retaliation against China if our farmers, ranchers and/or industrial workers are targeted!",60768,13976,https://twitter.com/realDonaldTrump/status/1042034269374361600
realDonaldTrump,2018-09-18,12:50:18S,"China has openly stated that they are actively trying to impact and change our election by attacking our farmers, ranchers and industrial workers because of their loyalty to me. What China does not understand is that these people are great patriots and fully understand that.....",78023,17251,https://twitter.com/realDonaldTrump/status/1042033116695670786
realDonaldTrump,2018-09-18,12:45:18S,"....campaign, which is unprecedented in our history.” Congressman Peter King Really bad things were happening, but they are now being exposed. Big stuff!",53616,12730,https://twitter.com/realDonaldTrump/status/1042031772433883136
realDonaldTrump,2018-09-18,12:42:18S,"“What will be disclosed is that there was no basis for these FISA Warrants, that the important information was kept from the court, there’s going to be a disproportionate influence of the (Fake) Dossier. Basically you have a counter terrorism tool used to spy on a presidential...",69532,19508,https://twitter.com/realDonaldTrump/status/1042030988518408194
realDonaldTrump,2018-09-18,00:21:18S,"Today, as we celebrate Hispanic Heritage Month, we share our gratitude for all the ways Hispanic-Americans make our country flourish and prosper. Today, and every day, we honor, cherish, and celebrate Hispanic-American Workers, Families, Students, Businesses, and Leaders...",69267,16553,https://twitter.com/realDonaldTrump/status/1041844539743498240
realDonaldTrump,2018-09-17,22:07:17S,"Just met John James of Michigan. He has every single quality to be your next Great Senator from Michigan. When the people of Michigan get to know John, they will say he is a true star. Also, distinguished Military and a Combat Vet!",72185,18733,https://twitter.com/realDonaldTrump/status/1041810925450342401
realDonaldTrump,2018-09-17,21:53:17S,It was my great honor to host today’s Inaugural Meeting of the “President’s National Council for the American Worker” in the Roosevelt Room! Read more: https://www.whitehouse.gov/briefings-statements/remarks-president-trump-inaugural-meeting-presidents-national-council-american-worker/,40477,8221,https://twitter.com/realDonaldTrump/status/1041807304381870080
realDonaldTrump,2018-09-17,20:53:17S,,41546,10780,https://twitter.com/realDonaldTrump/status/1041792372085010432
realDonaldTrump,2018-09-17,19:27:17S,Happy Constitution Day!,54356,12659,https://twitter.com/realDonaldTrump/status/1041770673218236416
realDonaldTrump,2018-09-17,18:22:17S,"Join me in Las Vegas, Nevada at 7:00pm for a MAKE AMERICA GREAT AGAIN RALLY! Tickets: https://www.donaldjtrump.com/rallies/nv-sept-2018/",40982,10392,https://twitter.com/realDonaldTrump/status/1041754160599900161
realDonaldTrump,2018-09-17,18:10:17S,"Americans deserve to know the lowest drug price at their pharmacy, but “gag clauses” prevent your pharmacist from telling you! I support legislation that will remove gag clauses and urge the Senate to act. #AmericanPatientsFirst",79406,20352,https://twitter.com/realDonaldTrump/status/1041751173034848260
realDonaldTrump,2018-09-17,14:36:17S,"Immediately after Comey’s firing Peter Strzok texted to his lover, Lisa Page “We need to Open the case we’ve been waiting on now while Andy (McCabe, also fired) is acting. Page answered, “We need to lock in (redacted). In a formal chargeable way. Soon.” Wow, a conspiracy caught?",91964,26616,https://twitter.com/realDonaldTrump/status/1041697308780515328
realDonaldTrump,2018-09-17,14:23:17S,"“Lisa Page Testimony- NO EVIDENCE OF COLLUSION BEFORE MUELLER APPOINTMENT.” @FoxNews by Catherine Herridge. Therefore, the case should never have been allowed to be brought. It is a totally illegal Witch Hunt!",72616,19579,https://twitter.com/realDonaldTrump/status/1041694123382726656
realDonaldTrump,2018-09-17,10:15:17S,"Our Steel Industry is the talk of the World. It has been given new life, and is thriving. Billions of Dollars is being spent on new plants all around the country!",67746,15321,https://twitter.com/realDonaldTrump/status/1041631817697251328
realDonaldTrump,2018-09-17,10:11:17S,"Tariffs have put the U.S. in a very strong bargaining position, with Billions of Dollars, and Jobs, flowing into our Country - and yet cost increases have thus far been almost unnoticeable. If countries will not make fair deals with us, they will be “Tariffed!”",70953,15223,https://twitter.com/realDonaldTrump/status/1041630722413527040
realDonaldTrump,2018-09-17,10:01:17S,"“A lot of small & medium size enterprises are registering very good profit, sometimes record profits-there stocks are doing very well, low income workers are getting big raises. There are an awful lot of good things going on that weren’t during Pres. Obama’s Watch.” Peter Morici",55716,12479,https://twitter.com/realDonaldTrump/status/1041628201435521024
realDonaldTrump,2018-09-17,01:06:17S,"Consumer Sentiment hit its highest level in 17 years this year. Sentiment fell 11% in 2015, an Obama year, and rose 16% since the Election, #TrumpTime!",56863,12566,https://twitter.com/realDonaldTrump/status/1041493551446675456
realDonaldTrump,2018-09-16,22:18:16S,"Best economic numbers in decades. If the Democrats take control, kiss your newfound wealth goodbye!",91910,21861,https://twitter.com/realDonaldTrump/status/1041451203442487297
realDonaldTrump,2018-09-16,21:40:16S,"Watch @MariaBartiromo at 6:00 P.M. on @FoxBusiness. Russian Hoax the big topic! Mainstream Media, often referred to as the Fake News Media, hates to discuss the real facts!",39776,8630,https://twitter.com/realDonaldTrump/status/1041441676949184512
realDonaldTrump,2018-09-16,21:28:16S,Congratulations to all of our Mexican friends on National Independence Day. We will be doing great things together!,78039,13613,https://twitter.com/realDonaldTrump/status/1041438771366060034
